row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,postal_code,market,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority
33233,ca2012141768,2012-05-25,27052012,second class,np18685,nora pelletier,home office,san francisco,california,united states,94109.0,us,west,furfu10002268,furniture,furnishings,ultra door push plate,14.73,3,0.0,4.8609,3.59,critical
33476,ca2013128818,2013-05-08,12052013,standard class,cj12010,caroline jumper,consumer,new york city,new york,united states,10009.0,us,east,offbi10000309,office supplies,binders,gbc twin loop wire binding elements 916 spine black,85.232,7,0.2,30.8966,3.59,medium
37726,ca2011165764,2011-11-03,07112011,standard class,sh20395,shahid hopkins,consumer,jacksonville,north carolina,united states,28540.0,us,south,offst10001558,office supplies,storage,acco perma 4000 stacking storage drawers,25.984,2,0.2,-1.624,3.59,medium
38098,ca2013109827,2013-12-26,02012014,standard class,lw16825,laurel workman,corporate,phoenix,arizona,united states,85023.0,us,west,tecac10002217,technology,accessories,imationclip usbflash drive 8 gb,45.12,3,0.2,-7.896,3.59,medium
38981,ca2012116876,2012-02-14,21022012,standard class,tt21070,ted trevino,consumer,rochester,new york,united states,14609.0,us,east,offbi10002897,office supplies,binders,black avery memosize 3ring binder 5 12 x 8 12,26.424,9,0.2,9.5787,3.59,low
39932,ca2011160094,2011-04-30,02052011,first class,jm16195,justin mackendrick,consumer,louisville,kentucky,united states,40214.0,us,south,offar10004010,office supplies,art,hunt boston vacuum mount ks pencil sharpener,174.95,5,0.0,45.487,3.59,critical
40202,us2013126431,2013-07-02,02072013,same day,su20665,stephanie ulpright,home office,new york city,new york,united states,10009.0,us,east,tecac10001635,technology,accessories,keytronickt400u2 keyboard black,30.84,3,0.0,6.168,3.59,high
35072,us2011102715,2011-04-11,13042011,second class,jk15370,jay kimmel,consumer,miami,florida,united states,33180.0,us,south,offpa10000029,office supplies,paper,xerox 224,10.368,2,0.2,3.6288,3.58,critical
35689,ca2013108868,2013-09-09,13092013,standard class,kb16585,ken black,corporate,dallas,texas,united states,75081.0,us,central,offar10001953,office supplies,art,boston 1645 deluxe heavierduty electric pencil sharpener,70.368,2,0.2,6.1572,3.58,medium
39319,ca2011129189,2011-07-21,25072011,standard class,hm14860,harry marie,corporate,dallas,texas,united states,75217.0,us,central,offen10003567,office supplies,envelopes,interoffice recycled envelopes brown kraft buttonstring10 x 13  100box,87.92,5,0.2,29.673,3.58,medium
40060,ca2013112578,2013-12-30,03012014,standard class,fo14305,frank olsen,consumer,sacramento,california,united states,95823.0,us,west,offsu10002557,office supplies,supplies,fiskars springaction scissors,27.96,2,0.0,7.2696,3.58,high
36481,ca2014163335,2014-09-25,28092014,first class,ag10675,anna gayman,consumer,columbus,georgia,united states,31907.0,us,south,offbi10002827,office supplies,binders,avery durable poly binders,38.71,7,0.0,17.8066,3.57,high
36508,ca2012130876,2012-05-12,16052012,second class,az10750,annie zypern,consumer,new york city,new york,united states,10024.0,us,east,offst10004258,office supplies,storage,portable personal file box,36.63,3,0.0,9.8901,3.57,medium
38390,ca2012119480,2012-01-09,13012012,standard class,cc12685,craig carroll,consumer,henderson,kentucky,united states,42420.0,us,south,offpa10004996,office supplies,paper,speediset carbonless rediletter 7 x 8 12,51.55,5,0.0,24.2285,3.57,medium
38551,ca2013152730,2013-05-31,05062013,standard class,em14140,eugene moren,home office,superior,wisconsin,united states,54880.0,us,central,furfu10001037,furniture,furnishings,dax charcoalnickeltone document frame 5 x 7,47.4,5,0.0,21.33,3.57,medium
34853,ca2014118542,2014-12-02,06122014,standard class,cc12550,clay cheatham,consumer,los angeles,california,united states,90008.0,us,west,offpa10004735,office supplies,paper,xerox 1905,45.36,7,0.0,21.7728,3.56,medium
36615,us2014162558,2014-10-03,06102014,first class,dp13240,dean percer,home office,knoxville,tennessee,united states,37918.0,us,south,offpa10003172,office supplies,paper,xerox 1996,20.736,4,0.2,7.2576,3.56,high
38237,ca2014107132,2014-06-27,01072014,standard class,sc20260,scott cohen,corporate,new york city,new york,united states,10009.0,us,east,offsu10002503,office supplies,supplies,acme preferred stainless steel scissors,28.4,5,0.0,8.236,3.56,high
38628,ca2014115119,2014-10-27,31102014,standard class,sc20440,shaun chance,corporate,lancaster,pennsylvania,united states,17602.0,us,east,tecph10001433,technology,phones,cisco small business spa 502g voip phone,61.542,1,0.4,-13.3341,3.56,medium
39445,us2013131058,2013-12-28,01012014,standard class,em14140,eugene moren,home office,santa ana,california,united states,92704.0,us,west,offla10001613,office supplies,labels,avery file folder labels,20.16,7,0.0,9.8784,3.56,high
40408,ca2011132010,2011-10-13,15102011,first class,ma17995,michelle arnett,home office,richmond,virginia,united states,23223.0,us,south,tecac10001542,technology,accessories,sandisk cruzer 16 gb usb flash drive,22.96,2,0.0,4.3624,3.56,high
32777,us2013108455,2013-12-03,09122013,standard class,mk18160,mike kennedy,consumer,san francisco,california,united states,94122.0,us,west,offpa10002464,office supplies,paper,hp office recycled paper 20lb and 87 bright,40.46,7,0.0,19.8254,3.55,medium
32938,ca2013157266,2013-05-27,02062013,standard class,tb21280,toby braunhardt,consumer,washington,district of columbia,united states,20016.0,us,east,furfu10000629,furniture,furnishings,934 diameter round wall clock,41.37,3,0.0,17.3754,3.55,medium
38697,ca2013110009,2013-09-09,14092013,standard class,tr21325,toby ritter,consumer,seattle,washington,united states,98103.0,us,west,furfu10003039,furniture,furnishings,howard miller 1112 diameter grantwood wall clock,43.13,1,0.0,14.6642,3.54,medium
39138,ca2013116603,2013-07-18,23072013,standard class,at10735,annie thurman,consumer,new york city,new york,united states,10024.0,us,east,offap10002892,office supplies,appliances,belkin f5c206vtel 6 outlet surge,45.96,2,0.0,13.788,3.54,medium
35683,ca2013156811,2013-10-28,03112013,standard class,bp11095,bart pistole,corporate,san francisco,california,united states,94122.0,us,west,offap10001366,office supplies,appliances,staples,43.92,4,0.0,11.8584,3.53,medium
39024,us2012150231,2012-03-16,20032012,second class,jk15640,jim kriz,home office,new york city,new york,united states,10009.0,us,east,offar10001761,office supplies,art,avery hiliter smearsafe highlighters,17.52,3,0.0,6.3072,3.53,high
40877,ca2014152975,2014-09-15,17092014,first class,rb19705,roger barcio,home office,new york city,new york,united states,10035.0,us,east,offar10001988,office supplies,art,bulldog table or wallmount pencil sharpener,29.95,5,0.0,8.6855,3.53,high
40983,ca2014116498,2014-05-31,04062014,standard class,ka16525,kelly andreada,consumer,san diego,california,united states,92037.0,us,west,offar10003405,office supplies,art,dixon my first ticonderoga pencil 2,35.1,6,0.0,10.179,3.53,high
32163,ca2011149020,2011-01-11,16012011,standard class,aj10780,anthony jacobs,corporate,springfield,virginia,united states,22153.0,us,south,furfu10000965,furniture,furnishings,howard miller 1112 diameter ridgewood wall clock,51.94,1,0.0,21.2954,3.52,medium
33472,ca2013125738,2013-10-16,22102013,standard class,pb18805,patrick bzostek,home office,salt lake city,utah,united states,84106.0,us,west,offpa10000740,office supplies,paper,xerox 1982,45.68,2,0.0,21.0128,3.52,medium
35771,ca2014121300,2014-09-30,30092014,same day,mg17680,maureen gastineau,home office,mentor,ohio,united states,44060.0,us,east,offpa10002787,office supplies,paper,xerox 227,15.552,3,0.2,5.4432,3.52,high
36498,ca2013103982,2013-03-04,09032013,standard class,aa10315,alex avila,consumer,round rock,texas,united states,78664.0,us,central,tecac10002857,technology,accessories,verbatim 25 gb 6x bluray single layer recordable disc 1pack,41.72,7,0.2,5.7365,3.52,medium
40555,ca2011168368,2011-02-12,16022011,second class,ga14725,guy armstrong,consumer,columbia,missouri,united states,65203.0,us,central,offbi10004654,office supplies,binders,varicap6 expandable binder,51.9,3,0.0,24.393,3.52,medium
41279,us2013157728,2013-09-23,29092013,standard class,rc19960,ryan crowe,consumer,grand rapids,michigan,united states,49505.0,us,central,offpa10002195,office supplies,paper,rsvp cards  envelopes blank white 812 x 11 24 cards25 envelopesset,35.56,7,0.0,16.7132,3.52,medium
32406,us2013110156,2013-11-20,25112013,standard class,eh13945,eric hoffmann,consumer,houston,texas,united states,77041.0,us,central,offen10003798,office supplies,envelopes,recycled interoffice envelopes with reuseaseal closure 10 x 13,40.968,3,0.2,13.8267,3.51,medium
32541,ca2014133641,2014-05-15,22052014,standard class,ej14155,eva jacobs,consumer,gulfport,mississippi,united states,39503.0,us,south,offen10004955,office supplies,envelopes,fashion color clasp envelopes,48.69,9,0.0,23.8581,3.51,medium
32643,ca2011118339,2011-03-17,24032011,standard class,bn11515,bradley nguyen,consumer,lakeville,minnesota,united states,55044.0,us,central,offpa10000466,office supplies,paper,memo book 100 message capacity 5 38 x 11,47.18,7,0.0,23.59,3.51,medium
35830,ca2011140403,2011-10-10,10102011,same day,tn21040,tanja norvell,home office,manteca,california,united states,95336.0,us,west,offen10001219,office supplies,envelopes,10 4 18 x 9 12 securitytint envelopes,15.28,2,0.0,7.4872,3.51,critical
37180,ca2013136301,2013-03-14,16032013,second class,eh13765,edward hooks,corporate,san francisco,california,united states,94109.0,us,west,furfu10004712,furniture,furnishings,westinghouse mesh shade clipon gooseneck lamp black,28.28,2,0.0,7.3528,3.51,critical
37555,ca2012133536,2012-03-28,30032012,second class,jh15820,john huston,consumer,new york city,new york,united states,10009.0,us,east,offen10004459,office supplies,envelopes,securitytint envelopes,22.92,3,0.0,11.2308,3.51,high
38477,ca2011106054,2011-01-07,08012011,first class,jo15145,jack obriant,corporate,athens,georgia,united states,30605.0,us,south,offar10002399,office supplies,art,dixon prang watercolor pencils 10color set with brush,12.78,3,0.0,5.2398,3.51,critical
40750,ca2012129546,2012-09-28,05102012,standard class,rp19855,roy phan,corporate,los angeles,california,united states,90032.0,us,west,offsu10004884,office supplies,supplies,acme galleria hot forged steel scissors with colored handles,47.19,3,0.0,13.6851,3.51,medium
31331,ca2014107727,2014-10-20,24102014,second class,ma17560,matt abelman,home office,houston,texas,united states,77095.0,us,central,offpa10000249,office supplies,paper,staples,29.472,3,0.2,9.9468,3.5,medium
33375,ca2014140676,2014-09-13,16092014,first class,bf11080,bart folk,consumer,baltimore,maryland,united states,21215.0,us,east,offpa10004243,office supplies,paper,xerox 1939,94.85,5,0.0,45.528,3.5,medium
34140,ca2014112865,2014-05-19,23052014,standard class,bh11710,brosina hoffman,consumer,philadelphia,pennsylvania,united states,19140.0,us,east,tecac10000387,technology,accessories,keytronickt800p2 keyboard black,36.048,3,0.2,-0.9012,3.5,high
35601,ca2011162278,2011-10-26,30102011,second class,ah10585,angele hood,consumer,seattle,washington,united states,98105.0,us,west,furfu10000448,furniture,furnishings,tenex chairmats for use with carpeted floors,63.92,4,0.0,3.196,3.5,medium
36044,ca2013120005,2013-03-04,04032013,same day,ts21160,theresa swint,corporate,san francisco,california,united states,94110.0,us,west,offsu10004782,office supplies,supplies,elite 5 scissors,25.35,3,0.0,7.605,3.5,high
37169,ca2014129910,2014-03-31,04042014,standard class,me17320,maria etezadi,home office,columbus,georgia,united states,31907.0,us,south,offst10003282,office supplies,storage,advantus 10drawer portable organizer chrome metal frame smoke drawers,59.76,1,0.0,16.7328,3.5,medium
38215,ca2013105473,2013-04-17,19042013,second class,bm11785,bryan mills,consumer,seattle,washington,united states,98115.0,us,west,offsu10003567,office supplies,supplies,stiletto hand letter openers,28.8,3,0.0,0.864,3.5,high
39406,ca2014160122,2014-11-19,24112014,standard class,rd19930,russell dascenzo,consumer,chicago,illinois,united states,60623.0,us,central,offen10002592,office supplies,envelopes,peel  seel recycled catalog envelopes brown,55.584,6,0.2,20.844,3.5,medium
39720,ca2014150091,2014-10-13,17102014,standard class,np18670,nora paige,consumer,lakewood,new jersey,united states,8701.0,us,east,furfu10004053,furniture,furnishings,dax twotone silver metal document frame,40.48,2,0.0,17.4064,3.5,high
39919,us2013114230,2013-11-28,02122013,standard class,cm12235,chris mcafee,consumer,phoenix,arizona,united states,85023.0,us,west,offst10000876,office supplies,storage,eldon simplefile box office,39.808,4,0.2,3.9808,3.5,medium
31334,ca2012117415,2012-12-27,31122012,standard class,sn20710,steve nguyen,home office,houston,texas,united states,77041.0,us,central,offen10002986,office supplies,envelopes,104 18 x 9 12 premium diagonal seam envelopes,113.328,9,0.2,35.415,3.49,medium
34232,us2013169040,2013-12-07,13122013,standard class,gt14710,greg tran,consumer,seattle,washington,united states,98105.0,us,west,offen10000927,office supplies,envelopes,jetpak recycled peel n seal padded mailers,35.89,1,0.0,16.1505,3.49,medium
39572,ca2012143882,2012-06-26,30062012,standard class,db13360,dennis bolton,home office,lakewood,ohio,united states,44107.0,us,east,offpa10004040,office supplies,paper,universal premium white copierlaser paper 20lb and 87 bright,43.056,9,0.2,15.6078,3.49,high
40112,ca2012144274,2012-11-23,25112012,second class,pw19240,pierre wener,consumer,wilmington,delaware,united states,19805.0,us,east,offpa10001583,office supplies,paper,14 fold party design invitations  white envelopes 24 812 x 11 cards 25 envpack,44.1,6,0.0,20.727,3.49,medium
34112,ca2012104626,2012-09-01,08092012,standard class,dr12940,daniel raglin,home office,franklin,massachusetts,united states,2038.0,us,east,offbi10001510,office supplies,binders,deluxe heavyduty vinyl round ring binder,114.6,5,0.0,51.57,3.48,medium
34215,ca2013160129,2013-11-24,24112013,same day,ls17200,luke schmidt,corporate,philadelphia,pennsylvania,united states,19140.0,us,east,offfa10002763,office supplies,fasteners,advantus map pennant flags and round head tacks,15.8,5,0.2,2.37,3.48,high
35220,ca2014146920,2014-08-29,02092014,standard class,sc20305,sean christensen,consumer,chicago,illinois,united states,60623.0,us,central,offpa10001461,office supplies,paper,hp office paper 20lb and 87 bright,26.72,5,0.2,9.352,3.48,high
40820,ca2011169446,2011-12-19,25122011,standard class,sg20605,speros goranitis,consumer,chicago,illinois,united states,60623.0,us,central,offst10000419,office supplies,storage,rogers jumbo file granite,32.592,3,0.2,-7.7406,3.48,medium
31346,ca2012115742,2012-04-18,22042012,standard class,dp13000,darren powers,consumer,new albany,indiana,united states,47150.0,us,central,offbi10004410,office supplies,binders,cline peel  stick addon filing pockets 834 x 518 10pack,38.22,6,0.0,17.9634,3.47,medium
32997,ca2012114069,2012-07-13,15072012,second class,nd18370,natalie decherney,consumer,new york city,new york,united states,10035.0,us,east,offbi10000320,office supplies,binders,gbc plastic binding combs,11.808,2,0.2,4.2804,3.47,critical
